League,Date,Time,Round,Home,Away,Class_Home,Class_Away,FT_Odd_H,FT_Odd_D,FT_Odd_A,HT_Odd_Over05,HT_Odd_Under05,FT_Odd_Over15,FT_Odd_Under15,FT_Odd_Over25,FT_Odd_Under25,FT_Odd_Over35,FT_Odd_Under35,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No,p_H,p_D,p_A,CV_HDA,P_expt_H,P_expt_A,Media_Saldo_Golos_H_HT,CV_Saldo_Golos_H_HT,Media_Saldo_Golos_H_FT,CV_Saldo_Golos_H_FT,PPJ_H,CV_PPJ_H,Power_Ranking_HT_H,CV_Power_Ranking_HT_H,Power_Ranking_FT_H,CV_Power_Ranking_FT_H,Average_Goals_Scored_by_Home_Teams,Average_Goals_Conceded_by_Home_Teams,Media_Total_1HT_H,CV_Media_Total_1HT_H,Media_Total_2HT_H,CV_Media_Total_2HT_H,Media_Geral_GM_H,Media_Geral_GS_H,Media_GM_H_6j,Media_GS_H_6j,Media_primeiro_gol_home,Media_primeiro_gol_home_sofrido,Porc_Marcou_Primeiro_Golo_H,Porc_Marcou_Primeiro_Golo_H_1P,Porc_Sofreu_Primeiro_Golo_H,Porc_Sofreu_Primeiro_Golo_H_1P,media_chutes_home,media_chutes_por_gol_H,media_movel_chutes_por_gol_H,media_ataques_perigosos_por_gol_H,media_movel_ataques_perigosos_por_gol_H,media_cartoes_amarelos_H,media_movel_media_cartoes_amarelos_H,media_cartoes_vermelhos_H,media_movel_media_cartoes_vermelhos_H,Media_FT_Corners_H_MAR,CV_Corners_H_MAR,Media_FT_Corners_H_SFR,CV_Corners_H_SFR,Media_VG_H,CV_VG_H,Media_CG_H,CV_CG_H,Porc_Over05HT_Home,Porc_Over15HT_Home,Porc_Under05HT_Home,Porc_Over15FT_Home,Porc_Over25FT_Home,Porc_BTTS_Home,Porc_Home_Win,0x0_Home,1x0_Home,1x1_Home,0x1_Home,2x0_Home,2x1_Home,2x2_Home,0x2_Home,1x2_Home,3x0_Home,3x1_Home,3x2_Home,3x3_Home,0x3_Home,1x3_Home,2x3_Home,Goleada_Home,O_qualquer_Empate_Home,Media_Saldo_Golos_A_HT,CV_Saldo_Golos_A_HT,Media_Saldo_Golos_A_FT,CV_Saldo_Golos_A_FT,PPJ_A,CV_PPJ_A,Power_Ranking_HT_A,CV_Power_Ranking_HT_A,Power_Ranking_FT_A,CV_Power_Ranking_FT_A,Average_Goals_Scored_by_Away_Teams,Average Goals Conceded by Away Teams,Media_Total_1HT_A,CV_Media_Total_1HT_A,Media_Total_2HT_A,CV_Media_Total_2HT_A,Media_Geral_GM_A,Media_Geral_GS_A,Media_GM_A_6j,Media_GS_A_6j,Media_primeiro_gol_away,Media_primeiro_gol_away_sofrido,Porc_Marcou_Primeiro_Golo_A,Porc_Marcou_Primeiro_Golo_A_1P,Porc_Sofreu_Primeiro_Golo_A,Porc_Sofreu_Primeiro_Golo_A_1P,media_chutes_away,media_chutes_por_gol_A,media_movel_chutes_por_gol_A,media_ataques_perigosos_por_gol_A,media_movel_ataques_perigosos_por_gol_A,media_cartoes_amarelos_A,media_movel_media_cartoes_amarelos_A,media_cartoes_vermelhos_A,media_movel_media_cartoes_vermelhos_A,Media_FT_Corners_A_MAR,CV_Corners_A_MAR,Media_FT_Corners_A_SFR,CV_Corners_A_SFR,Media_VG_A,CV_VG_A,Media_CG_A,CV_CG_A,Porc_Over05HT_Away,Porc_Over15HT_Away,Porc_Under05HT_Away,Porc_Over15FT_Away,Porc_Over25FT_Away,Porc_BTTS_Away,Porc_Away_Win,0x0_Away,1x0_Away,1x1_Away,0x1_Away,2x0_Away,2x1_Away,2x2_Away,0x2_Away,1x2_Away,3x0_Away,3x1_Away,3x2_Away,3x3_Away,0x3_Away,1x3_Away,2x3_Away,Goleada_Away,O_qualquer_Empate_Away
ESCÓCIA - CAMPEONATO,2023-12-22,20:45,RONDA 17,Raith,Ayr,1,6,1.8708237105465741,4.00890795117123,4.628952380952381,1.36,3.0,1.25,3.75,1.8,2.0,2.75,1.4,1.73,2.0,0.5345239074973254,0.2494444901654185,0.2160316023372562,0.42874706262024875,1.8530162126573946,0.8975392971771872,0.67,0.19,0.67,0.49,2.33,0.12,3.0,0.1,3.0,0.19,1.41,1.25,0.83,0.16,1.67,0.12,1.65,1.37,1.67,1.0,43.0,50.75,50.0,33.33,33.33,16.67,5.5,0.0,4.17,0.0,41.22,1.8,1.8,0.09,0.09,5.17,0.34,4.67,0.58,0.51,0.61,3.96,0.58,66.67,16.67,33.33,66.67,33.33,66.67,66.67,0.0,20.0,30.0,0.0,0.0,0.0,10.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,2.07,0.33,3.5,1.67,0.26,1.67,0.81,1.0,1.29,1.25,1.41,1.33,0.33,1.33,0.1,1.42,1.56,2.0,1.67,27.0,33.0,16.67,16.67,50.0,50.0,4.0,,2.62,,34.78,1.8,1.8,0.09,0.09,5.67,0.36,4.83,0.48,0.88,0.73,6.8,0.71,100.0,66.67,0.0,83.33,83.33,83.33,50.0,0.0,0.0,10.0,10.0,0.0,0.0,10.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0
ITÁLIA - SÉRIE A,2023-12-22,18:30,RONDA 17,Empoli,Lazio,18,11,4.237097980553478,3.707460732984293,2.0232142857142854,1.44,2.63,1.36,3.2,2.1,1.7,4.0,1.25,1.95,1.8,0.23601059135039718,0.26972639011473964,0.49426301853486326,0.34387173296923124,0.9777581641659312,1.7525154457193293,-0.33,-1.28,-1.0,-0.46,0.67,0.56,-0.33,-2.88,-2.33,-0.41,1.46,1.24,0.5,0.6,1.0,0.58,1.2,1.72,0.67,1.67,19.0,23.0,50.0,33.33,50.0,0.0,3.5,0.0,4.5,0.0,30.17,1.8,1.8,0.09,0.09,5.0,0.5,5.5,0.31,0.24,1.68,1.85,1.65,66.67,33.33,33.33,50.0,33.33,16.67,16.67,10.0,10.0,0.0,20.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,20.0,10.0,0.0,0.17,3.33,-0.5,-1.99,1.0,0.2,1.17,0.57,-1.5,-0.48,1.24,1.46,0.67,0.22,1.33,0.11,1.54,1.24,1.0,1.5,41.25,40.6,33.33,33.33,50.0,50.0,3.33,0.0,2.75,0.0,33.88,1.8,1.8,0.09,0.09,5.67,0.36,5.33,0.48,0.43,0.97,3.65,0.99,66.67,50.0,33.33,83.33,50.0,50.0,33.33,0.0,10.0,0.0,10.0,0.0,0.0,0.0,20.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0
ITÁLIA - SÉRIE A,2023-12-22,18:30,RONDA 17,Sassuolo,Genoa,15,14,2.3648897058823533,3.573611111111111,3.363398692810458,1.4,2.75,1.3,3.5,2.04,1.86,3.5,1.3,1.75,2.0,0.42285270112708895,0.27982899339292655,0.2973183054799844,0.19110348375105413,1.5483870967741933,1.1717839098328797,-0.17,-1.47,0.17,0.89,1.33,0.06,0.17,5.57,0.5,1.43,1.46,1.24,0.83,0.21,1.33,0.27,1.35,1.43,1.67,1.5,25.75,29.83,16.67,16.67,50.0,33.33,6.33,2.0,3.65,12.0,29.25,1.8,1.8,0.09,0.09,7.5,0.3,2.83,0.8,0.62,1.2,5.04,1.21,83.33,66.67,16.67,83.33,50.0,66.67,33.33,0.0,0.0,20.0,10.0,0.0,0.0,10.0,20.0,10.0,0.0,0.0,0.0,0.0,0.0,10.0,20.0,10.0,0.0,0.17,3.2,-1.0,-0.94,0.17,2.74,1.5,0.3,-3.33,-0.39,1.24,1.46,0.5,0.27,1.5,0.15,0.91,1.39,0.67,1.67,34.33,57.67,50.0,33.33,33.33,33.33,2.67,,2.33,,35.83,1.8,1.8,0.09,0.09,1.67,1.02,4.33,0.42,0.27,1.16,2.2,1.16,33.33,33.33,66.67,66.67,50.0,50.0,0.0,10.0,20.0,0.0,20.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ITÁLIA - SÉRIE A,2023-12-22,20:45,RONDA 17,Monza,Fiorentina,10,6,2.8529411764705888,3.592592592592593,2.6944444444444446,1.4,2.75,1.33,3.4,2.06,1.84,3.5,1.3,1.75,2.0,0.3505154639175257,0.2783505154639175,0.37113402061855666,0.11933852477103325,1.3298969072164946,1.3917525773195873,0.33,0.66,0.33,0.71,1.17,0.13,1.33,0.41,1.0,0.56,1.46,1.24,0.67,0.16,1.0,0.13,1.58,0.9,1.17,0.83,43.0,34.0,0.0,0.0,66.67,0.0,4.33,0.0,3.67,0.0,53.4,1.8,1.8,0.09,0.09,7.33,0.32,3.33,0.64,0.34,0.56,2.92,0.59,66.67,33.33,33.33,83.33,33.33,66.67,16.67,10.0,0.0,40.0,10.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.33,-2.45,1.17,0.27,0.33,2.06,-0.67,-1.67,1.24,1.46,0.5,0.33,1.33,0.24,1.2,1.35,1.0,1.33,19.33,54.6,16.67,16.67,33.33,33.33,3.67,0.0,2.67,0.0,30.28,1.8,1.8,0.09,0.09,5.5,0.36,4.67,0.54,0.45,1.47,4.14,1.55,83.33,16.67,16.67,66.67,33.33,33.33,33.33,0.0,30.0,20.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,10.0,10.0,0.0
ITÁLIA - SÉRIE A,2023-12-22,20:45,RONDA 17,Salernitana,AC Milan,20,3,8.403130613292277,4.548194444444444,1.5125635103926096,1.33,3.25,1.22,4.33,1.7,2.1,2.75,1.44,1.95,1.8,0.11900326747488318,0.2198674687757657,0.6611292637493511,0.7062479413378562,0.5768772712004152,2.203255260023819,-0.83,-0.37,-1.33,-0.66,0.83,0.66,-2.5,-0.3,-2.0,-0.8,1.46,1.24,0.0,1.0,2.17,0.1,1.17,1.76,0.83,2.17,64.33,37.33,33.33,33.33,16.67,0.0,4.0,0.0,3.33,0.0,33.33,1.8,1.8,0.09,0.09,5.33,0.53,5.67,0.47,0.32,1.18,2.74,1.22,66.67,16.67,33.33,100.0,66.67,50.0,16.67,0.0,10.0,20.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,10.0,0.0,0.0,0.67,0.54,0.0,1.0,1.83,0.16,2.33,0.14,1.33,0.57,1.24,1.46,1.17,0.15,2.0,0.15,1.72,1.22,1.83,1.83,40.5,48.0,0.0,0.0,50.0,50.0,4.5,0.0,2.5,0.0,27.17,1.8,1.8,0.09,0.09,2.83,0.95,3.83,0.44,0.55,0.4,4.67,0.36,83.33,66.67,16.67,83.33,83.33,83.33,50.0,0.0,0.0,10.0,20.0,0.0,0.0,20.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0
ARÁBIA SAUDITA - PRIMEIRA LIGA,2023-12-22,16:00,RONDA 18,Al-Akhdoud,Al-Shabab,14,12,3.9133881824981307,3.804682955206516,2.0762698412698413,1.36,3.0,1.25,3.75,1.8,2.0,3.0,1.36,1.73,2.0,0.25553304537288324,0.26283398952639425,0.48163296510072245,0.31471807891959985,1.029433125645044,1.7077328848285616,0.0,1.0,-0.67,-0.33,1.0,0.2,0.67,1.73,-1.67,-0.7,1.5,1.25,0.33,0.19,1.33,0.15,0.67,1.33,0.67,1.33,46.0,52.2,33.33,16.67,33.33,0.0,3.83,0.0,3.5,0.0,44.67,1.8,1.8,0.09,0.09,5.0,0.46,5.83,0.4,0.2,1.0,1.65,1.01,50.0,16.67,50.0,50.0,50.0,33.33,33.33,0.0,10.0,0.0,30.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,-0.33,-1.34,-0.5,-2.07,0.83,0.31,-0.67,-0.94,-1.17,-0.58,1.25,1.5,0.0,1.0,1.83,0.11,1.54,1.62,0.83,1.33,67.75,45.75,0.0,0.0,0.0,0.0,3.83,0.0,4.38,0.0,55.62,1.8,1.8,0.09,0.09,4.67,0.36,4.67,0.53,0.18,0.72,1.58,0.74,33.33,0.0,66.67,66.67,50.0,50.0,16.67,10.0,0.0,0.0,10.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0
ARÁBIA SAUDITA - PRIMEIRA LIGA,2023-12-22,16:00,RONDA 18,Al-Hazem,Al-Ahli SC,18,3,6.377941176470587,5.546035805626598,1.5085217391304346,1.25,3.75,1.17,4.5,1.53,2.38,2.25,1.57,1.8,1.91,0.1567904081162094,0.18030896933364077,0.6629006225501499,0.6997109229034165,0.650680193682269,2.1690108369840906,-0.5,-0.46,-2.5,-0.14,0.67,0.29,-0.17,-6.03,-3.83,-0.18,1.5,1.25,0.83,0.35,3.0,0.11,1.17,2.09,1.33,3.83,38.6,33.0,50.0,50.0,0.0,0.0,3.33,0.0,2.7,0.0,32.4,1.8,1.8,0.09,0.09,4.17,0.7,7.0,0.33,0.66,0.84,6.83,0.86,83.33,66.67,16.67,100.0,83.33,83.33,16.67,0.0,0.0,10.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,10.0,0.0,0.67,0.74,0.0,1.0,1.17,0.12,1.33,0.53,-0.33,-1.17,1.25,1.5,1.67,0.18,2.0,0.14,1.52,1.61,2.33,2.33,25.83,24.75,33.33,33.33,33.33,16.67,6.5,0.0,3.61,0.0,34.94,1.8,1.8,0.09,0.09,5.0,0.37,3.5,0.75,0.76,0.66,6.48,0.66,100.0,83.33,0.0,83.33,83.33,66.67,33.33,10.0,0.0,10.0,10.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,10.0,0.0
ARÁBIA SAUDITA - PRIMEIRA LIGA,2023-12-22,16:00,RONDA 18,Al-Nassr,Al-Ettifaq,2,8,1.4069642857142854,5.726017441860464,8.725359911406422,1.25,3.75,1.14,5.0,1.5,2.5,2.25,1.57,1.83,1.83,0.7107500951897451,0.17464145196090877,0.11460845284934638,0.8039908557062699,2.3068917375301443,0.5184668105089479,1.17,0.34,1.83,0.12,2.67,0.0,3.17,0.22,4.5,0.15,1.5,1.25,1.67,0.22,1.67,0.05,2.26,1.0,2.83,1.0,18.5,37.0,33.33,33.33,66.67,33.33,6.0,0.0,2.1,0.0,21.56,1.8,1.8,0.09,0.09,4.67,0.64,4.0,0.41,0.36,0.79,4.11,0.46,100.0,50.0,0.0,100.0,83.33,50.0,83.33,0.0,0.0,10.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,20.0,0.0,-0.17,-4.41,0.17,6.88,1.33,0.16,0.17,3.2,0.5,0.81,1.25,1.5,0.17,0.82,1.33,0.21,1.03,1.31,1.0,0.83,38.0,54.5,66.67,66.67,0.0,0.0,4.33,,1.83,,17.0,1.8,1.8,0.09,0.09,4.83,0.39,4.5,0.37,0.25,1.46,2.09,1.44,33.33,16.67,66.67,33.33,33.33,33.33,33.33,20.0,20.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,20.0,0.0,0.0
INGLATERRA - PREMIER LEAGUE,2023-12-22,21:00,RONDA 18,Aston Villa,Sheffield Utd,3,20,1.2637362637362637,7.371794871794872,13.690476190476192,1.22,4.0,1.14,5.5,1.44,2.7,2.2,1.67,2.0,1.75,0.7913043478260869,0.13565217391304346,0.07304347826086956,0.9745246526777804,2.5095652173913043,0.35478260869565215,1.17,0.17,2.5,0.17,3.0,0.0,3.5,0.07,5.5,0.07,1.6,1.28,1.17,0.15,3.0,0.24,1.89,1.2,3.33,0.83,41.5,61.2,16.67,16.67,33.33,16.67,5.5,0.0,1.49,0.0,11.46,1.8,1.8,0.09,0.09,3.5,0.8,3.0,0.72,0.86,0.67,7.28,0.52,66.67,33.33,33.33,83.33,83.33,83.33,100.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,-1.0,-0.57,-2.5,-0.23,0.17,2.86,-2.67,-0.41,-4.83,-0.24,1.28,1.6,0.0,1.0,2.5,0.14,1.04,1.35,0.5,3.0,71.67,33.67,33.33,33.33,50.0,16.67,2.17,,2.67,,33.67,1.8,1.8,0.09,0.09,2.5,0.89,8.17,0.3,0.36,1.0,4.85,1.02,66.67,33.33,33.33,100.0,66.67,50.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PORTUGAL - LIGA PORTUGAL 2,2023-12-22,19:45,RONDA 18,Leiria,Paços Ferreira,9,10,2.323076923076923,3.511627906976744,3.511627906976744,1.4,2.75,1.3,3.4,2.05,1.8,3.5,1.29,1.8,1.91,0.43046357615894043,0.2847682119205298,0.2847682119205298,0.2060443600808483,1.576158940397351,1.1390728476821192,0.5,0.6,0.5,1.23,1.83,0.17,2.17,0.33,1.83,0.68,1.38,1.16,1.17,0.22,1.33,0.22,2.03,0.89,1.83,1.33,27.4,30.5,0.0,0.0,50.0,0.0,2.67,0.0,1.45,0.0,24.85,1.8,1.8,0.09,0.09,4.67,0.77,4.33,1.03,0.51,0.9,4.29,0.85,83.33,33.33,16.67,66.67,66.67,66.67,50.0,10.0,20.0,0.0,0.0,0.0,0.0,10.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,-0.5,-1.17,-0.67,-1.42,0.67,0.2,-1.5,-0.24,-2.0,-0.32,1.16,1.38,0.33,0.27,0.83,0.27,0.66,1.49,0.67,1.33,53.0,35.0,33.33,16.67,16.67,0.0,3.17,,3.17,,41.0,1.8,1.8,0.09,0.09,6.0,0.18,3.5,0.88,0.29,1.17,2.35,1.19,66.67,33.33,33.33,66.67,50.0,50.0,16.67,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BÉLGICA - PRIMEIRA LIGA,2023-12-22,20:45,RONDA 19,RWDM,Club Brugge,11,7,6.942857142857143,5.34065934065934,1.4953846153846153,1.29,3.5,1.17,5.0,1.57,2.35,2.38,1.53,1.8,1.95,0.14403292181069957,0.18724279835390947,0.668724279835391,0.7134371252088558,0.6193415637860081,2.1934156378600824,0.0,1.0,0.0,1.0,1.17,0.17,1.0,1.26,0.67,1.5,1.58,1.36,0.83,0.38,0.67,0.19,1.1,1.2,1.17,1.17,38.4,29.0,33.33,33.33,16.67,0.0,5.0,0.0,4.0,0.0,38.7,1.8,1.8,0.09,0.09,4.5,0.38,5.33,0.52,0.59,0.74,5.28,0.82,66.67,66.67,33.33,83.33,33.33,83.33,16.67,10.0,10.0,30.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,-1.17,-0.5,-2.38,0.67,0.61,-1.83,-1.02,-1.83,-0.79,1.36,1.58,0.33,0.77,1.0,0.31,1.61,1.18,0.83,1.33,59.2,26.4,50.0,33.33,16.67,16.67,4.83,,5.0,,56.6,1.8,1.8,0.09,0.09,5.67,0.33,4.33,0.82,0.23,0.58,1.83,0.53,100.0,16.67,0.0,66.67,50.0,66.67,16.67,0.0,10.0,10.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,10.0,0.0
PAÍSES BAIXOS - PRIMEIRA DIVISÃO,2023-12-22,20:00,RONDA 20,Breda,Willem II,7,1,2.533468559837728,3.5890804597701145,3.0612745098039214,1.4,2.75,1.29,3.5,1.98,1.88,3.4,1.3,1.73,2.0,0.39471577261809454,0.27862289831865494,0.3266613290632506,0.14288685586529026,1.4627702161729386,1.258606885508407,0.0,1.0,0.33,1.05,1.83,0.13,0.67,0.77,1.67,0.73,1.68,1.37,0.67,0.26,1.67,0.12,1.7,1.12,1.67,1.33,37.83,26.4,33.33,33.33,16.67,16.67,5.0,0.0,3.33,0.0,66.39,1.8,1.8,0.09,0.09,6.17,0.29,3.0,0.43,0.4,0.89,3.42,0.76,66.67,50.0,33.33,83.33,50.0,83.33,50.0,0.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.5,0.75,1.17,0.7,2.0,0.19,1.83,0.25,2.17,0.45,1.37,1.68,0.67,0.29,1.67,0.13,1.3,1.5,1.83,0.67,21.25,58.75,0.0,0.0,16.67,16.67,5.5,0.0,2.49,0.0,24.29,1.8,1.8,0.09,0.09,6.83,0.5,5.83,0.66,0.56,0.88,4.35,0.89,66.67,16.67,33.33,50.0,33.33,33.33,66.67,10.0,20.0,10.0,10.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,10.0,0.0
PAÍSES BAIXOS - PRIMEIRA DIVISÃO,2023-12-22,20:00,RONDA 20,Den Bosch,Cambuur,19,6,4.556785714285715,4.209501814582646,1.8416570438799078,1.25,3.75,1.14,5.5,1.53,2.4,2.25,1.57,1.53,2.38,0.21945293518300804,0.23755780233560622,0.5429892624813857,0.4452998070324296,0.8959166078846303,1.8665255897797632,0.33,0.45,-0.67,-0.38,0.83,0.3,1.33,0.53,-1.33,-0.51,1.68,1.37,0.67,0.1,2.67,0.15,1.35,1.69,1.5,2.17,40.0,46.0,33.33,33.33,66.67,16.67,5.33,,4.13,,30.07,1.8,1.8,0.09,0.09,4.17,0.4,3.83,0.59,0.47,0.8,3.5,0.78,50.0,16.67,50.0,83.33,66.67,83.33,16.67,0.0,10.0,10.0,10.0,0.0,0.0,10.0,0.0,30.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.33,1.66,0.83,0.65,1.67,0.2,1.0,0.97,1.5,1.42,1.37,1.68,1.5,0.21,2.17,0.15,1.4,2.07,2.83,2.0,22.17,35.0,33.33,33.33,16.67,16.67,7.67,0.0,4.15,0.0,29.77,1.8,1.8,0.09,0.09,4.67,0.52,4.5,0.4,0.83,0.74,6.36,0.74,100.0,83.33,0.0,100.0,83.33,100.0,50.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0
PAÍSES BAIXOS - PRIMEIRA DIVISÃO,2023-12-22,20:00,RONDA 20,Graafschap,Jong PSV,4,16,1.52834008097166,5.006631299734749,6.851179673321235,1.25,3.75,1.14,5.5,1.48,2.6,2.2,1.62,1.62,2.2,0.6543046357615894,0.19973509933774833,0.14596026490066222,0.6840608128297613,2.1626490066225164,0.637615894039735,0.0,1.0,0.67,0.2,2.33,0.08,0.67,0.9,3.0,0.2,1.68,1.37,0.5,0.25,1.0,0.19,1.25,1.12,1.33,0.67,43.0,45.75,16.67,16.67,50.0,33.33,6.0,0.0,4.3,0.0,43.2,1.8,1.8,0.09,0.09,7.67,0.61,3.0,0.51,0.38,0.64,2.98,0.62,66.67,33.33,33.33,66.67,50.0,66.67,66.67,20.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.33,-0.86,-0.67,-1.04,1.17,0.38,0.0,1.0,-1.0,-1.29,1.37,1.68,0.5,0.17,2.0,0.22,1.34,1.87,1.33,2.0,23.5,48.2,16.67,16.67,50.0,50.0,5.83,0.0,2.75,0.0,15.62,1.8,1.8,0.09,0.09,5.5,0.29,5.83,0.24,0.89,1.41,9.39,1.42,66.67,33.33,33.33,66.67,66.67,33.33,33.33,10.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0
PAÍSES BAIXOS - PRIMEIRA DIVISÃO,2023-12-22,20:00,RONDA 20,Groningen,Jong Utrecht,9,17,1.2637362637362637,7.371794871794872,13.690476190476192,1.25,3.75,1.14,5.5,1.5,2.5,2.25,1.57,2.0,1.73,0.7913043478260869,0.13565217391304346,0.07304347826086956,0.9745246526777804,2.5095652173913043,0.35478260869565215,0.5,0.59,0.5,0.91,1.83,0.14,1.17,0.26,1.83,0.49,1.68,1.37,1.0,0.25,1.33,0.38,1.23,1.45,1.67,1.17,27.25,26.25,16.67,16.67,50.0,33.33,9.0,0.0,5.0,0.0,37.69,1.8,1.8,0.09,0.09,8.17,0.32,2.33,0.59,0.22,0.74,2.47,0.77,66.67,50.0,33.33,83.33,83.33,50.0,50.0,20.0,0.0,0.0,10.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,20.0,0.0,-1.17,-0.31,-2.5,-0.29,0.17,0.52,-2.5,-0.31,-4.83,-0.13,1.37,1.68,0.17,0.0,1.67,0.1,1.02,2.15,0.33,2.83,46.5,31.5,50.0,50.0,0.0,0.0,3.0,0.0,2.0,0.0,34.0,1.8,1.8,0.09,0.09,6.0,0.21,5.5,0.75,0.21,1.44,2.23,1.53,83.33,33.33,16.67,100.0,50.0,33.33,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0
PAÍSES BAIXOS - PRIMEIRA DIVISÃO,2023-12-22,20:00,RONDA 20,Maastricht,Oss,14,20,1.8194736842105264,3.9965317919075147,4.995664739884393,1.3,3.4,1.2,4.33,1.65,2.2,2.63,1.44,1.62,2.2,0.5496094879953717,0.25021695111368236,0.2001735608909459,0.46286682663242174,1.8990454150997973,0.8507376337865201,-0.33,-1.17,-0.5,-0.65,0.83,0.47,0.0,1.0,-1.17,-0.6,1.68,1.37,0.83,0.15,0.83,0.58,1.58,1.62,1.17,1.67,18.75,36.2,33.33,33.33,16.67,16.67,5.17,0.0,5.12,0.0,44.12,1.8,1.8,0.09,0.09,5.17,0.34,4.17,0.43,0.43,0.87,3.33,0.86,83.33,66.67,16.67,83.33,50.0,50.0,16.67,0.0,0.0,20.0,10.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,10.0,0.0,-0.5,-0.77,-1.17,-0.54,0.17,0.98,-1.17,-0.52,-3.5,-0.23,1.37,1.68,0.17,0.41,1.0,0.17,0.85,1.83,0.33,1.5,50.0,39.8,50.0,33.33,16.67,16.67,3.83,,2.0,,22.5,1.8,1.8,0.09,0.09,4.83,0.26,3.83,0.72,0.22,1.41,2.28,1.42,66.67,16.67,33.33,50.0,50.0,33.33,0.0,10.0,30.0,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
